720	0.6896
723	0.0336
728	0
729	0.175
729	1
732	0.9687
734	0.9215
739	0.1457
740	0.6903
741	0.2615
741	0
742	0.9293
742	0
750	0.6587
753	0.356
753	0.7805
756	0.9287
756	0.9475
756	0.977
759	0.6935
759	0.3293
760	0.2884
762	0.2546
764	0.8203
765	0.043
767	0.0112
767	0.8448
767	0.3794
767	0.351
771	0.3513
771	0.6257
779	1
779	0.0286
780	1
781	0.0133
781	0.0204
781	0.9902
785	0.9381
785	0.9272
785	0.029
785	0.2444
786	0.0585
787	0.1112
788	0.9481
789	0.0967
790	0.9589
790	0.0404
790	0.9437
791	0.0976
794	1
794	0
795	0.1144
795	0
795	0.9819
795	0
796	0.1493
797	1
797	0.0494
798	0.9911
802	0.9318
803	1
805	0.6603
805	0.8712
810	0.365
810	0
810	0.279
812	0.0558
812	0.7302
813	0.1161
815	0.36
815	0.7191
820	0.9762
820	0.0385
820	0.5689
826	0.9639
826	0.0141
827	0.0511
828	0.8198
828	0.0474
829	0.6729
831	0.7613
834	1
838	0.2846
838	0.6707
838	0.7123
841	0.0715
843	0.0687
843	1
845	1
845	0
845	0.8836
846	0.9546
847	0.9831
848	0.7079
849	0.0871
849	0.9896
850	0.8893
851	0.7582
851	0.0217
853	0.9569
853	0.859
854	0.9058
854	1
854	0.7166
856	0.9135
857	0.1378
857	0.063
857	0.0422
857	0.0123
858	0
858	0.0171
860	0.8448
860	0.7404
861	0.7089
862	0.2881
866	0
869	1
870	0.9751
870	0.0374
874	0.1041
877	0.2896
877	0.0277
878	0.9961
878	0.9737
879	0.0625
881	0.6815
882	0.5977
883	0.6828
884	0.103
884	0.0202
885	0.0819
885	0.8805
885	0.6401
885	1
885	0.0369
885	0.0135
886	0.7334
887	0.079
887	0.0761
887	0.9496
888	0.0574
890	0.9408
890	0.971
890	0
890	0.0035
890	0.9979
892	0
895	0.7341
895	0.3041
896	0.7722
896	0.0072
896	0.1676
897	0.2515
897	0
898	0.9342
899	0.2679
904	0.8484
904	0.5609
906	0.746
906	0.7796
907	0.2823
907	0.0652
907	0.9771
909	0.0283
910	0.2994
910	0.9739
911	0.0891
912	0.2294
912	0
914	0.9982
916	0.2859
917	0.7297
918	0.2763
920	0.7556
920	0.7728
922	0.5114
924	0.0146
924	0.7768
925	0.2542
925	0.9463
926	0.0253
926	0.3451
927	0.753
929	0.9591
933	0
934	0.0728
934	0.0808
937	0
937	0.043
938	0.0749
943	0.8815
946	0
946	0.0096
947	0.0118
951	0.9112
952	0.543
958	0.7757
960	0
970	0.0668
970	0.5447
971	0.6889
976	0
978	0.0203
979	0
982	0.2809
982	0.8537
991	0.9615
991	0.0025
991	0.0628
993	0.9855
993	0.2891
994	0.8286
996	0.9241
996	0
997	0.0286
1003	0.9406
1003	0.9773
1003	0.0274
1004	0.9934
1005	0.9898
1007	0.0438
1007	0.8923
1008	0.2369
1014	0.6405
1014	0.9832
1018	0.7171
1021	0.0098
1027	0.6818
1027	0.728
1029	5e-04
1030	0.0367
1033	0.6326
1034	0
1035	0.0629
1037	3e-04
1038	0.6372
1039	0
1039	0.2873
1039	0.9427
1040	0.9776
1043	0.098
1043	0.7813
1043	0
1043	0
1043	0.0161
1044	0.1294
1044	0.487
1045	0.0061
1046	0.7392
1047	0.7794
1049	0.7322
1050	0.9202
1051	0.6893
1052	0.7193
1053	0.6492
1055	0.194
1056	0.7086
1056	0.2221
1056	0.7111
1056	0.0688
1057	0.6161
1059	0.9359
1059	0.2091
1059	0.0554
1059	0.981
1059	0.3468
1059	0.0216
1060	1
1060	0.0486
1060	0.9972
1062	0.9858
1063	0.7226
1063	0.1873
1063	0.0141
1063	0.0189
1066	0.6402
1066	0.9497
1066	0.013
1067	0.0208
1067	0.9513
1067	0.2613
1068	0.7493
1068	0.7155
1068	0.9991
1068	0.2835
1069	0.3264
1076	0.0648
1076	0.7044
1079	0.1368
1080	0.0912
1080	0.0359
1082	0.9257
1082	0.9806
1086	0.3783
1114	0.9927
1115	0.941
1116	0.0127
1116	0
1116	0.6717
1117	0.6766
1117	0.2067
1117	0.721
1119	0.3127
1119	0.0134
1120	0.3615
1122	0.641
1122	0.7065
1123	0.6744
1124	0.2038
1124	0.7694
1124	0.7576
1124	0.8907
1125	0.95
1125	0.8112
1125	0.1599
1126	0.0213
1127	0.395
1128	0.6371
1128	0.753
1128	0.7692
1128	0.7469
1133	0.3271
1133	0.0463
1134	0.9099
1139	0
1141	0.1319
1141	1
1141	0.986
1142	0.7299
1142	0.9452
1142	0.0099
1142	0.8581
1143	0.9943
1144	0.0389
1144	0.0813
1144	0.0744
1144	1
1144	0.066
1146	0.185
1147	0
1147	1
1152	0.5343
1152	0.0131
1153	0.9603
1154	0.9929
1155	0.0207
1155	0.2835
1155	0.6584
1158	0.2597
1158	0.2663
1159	3e-04
1159	0.6682
1159	0.2634
1159	0.9303
1159	0.6008
1159	0.6612
1160	0.2643
1160	0.9795
1161	0.0467
1163	0.9423
1165	0.3265
1166	0.2149
1167	0.7132
1168	0.3192
1168	0.9887
1170	0.0439
1170	0.6406
1170	0.9109
1170	0.1317
1172	0.2763
1172	0.2928
1173	0.8998
1173	1
1174	0.059
1174	0
1176	0.9277
1176	0.2465
1176	0.6383
1180	0.058
1180	0
1182	0.7093
1183	0
1183	0.7456
1184	0.0474
1184	0.3019
1186	0.136
1187	0.2032
1188	0.7034
1189	0.9512
1190	0.1027
1190	0.0086
1190	0.9181
1193	0.8162
1193	0.0846
1194	0.027
1194	0.7208
1195	0.9652
1202	0.0348
1203	0.9892
1204	0.9224
1204	0.9308
1206	0.6621
1206	0.2605
1206	0.1145
1208	0.6992
1208	0.1343
1208	0.713
1209	0.9906
1209	0.497
1209	0
1209	0.1899
1210	0.2605
1210	0.7382
1210	0.9427
1212	0.394
1215	0.8232
1215	0.8228
1218	1
1220	0.9868
1220	0
1221	0.0047
1222	0.0333
1223	0
1224	0.6622
1224	0.9571
1224	0.1128
1224	1
1225	0.0136
1228	0.059
1228	0.297
1229	0.0593
1229	0.0399
1229	0.2879
1229	0.031
1229	0.0645
1230	0.8855
1232	0.8924
1232	0.7779
1232	0
1233	0.0407
1234	0.2372
1236	0.3204
1236	0.3488
1236	0.6945
1236	0.7445
1237	0.7211
1237	0.8997
1237	0.1131
1237	0.995
1237	0.0445
1237	0.9419
1237	1
1237	0.017
1237	0.072
1237	0
1237	1
1238	0.8053
1238	0.9327
1238	0.9058
1238	0.031
1239	0.045
1239	0
1239	0.9957
1240	0.0429
1241	0.9332
1241	0.9393
1241	0
1241	0.999
1241	0.0073
1241	0.0432
1241	0.0696
1241	0.0187
1242	1
1243	0.3088
1243	1
1244	0.76
1244	1
1244	0.7134
1244	0.2515
1244	0.3378
1244	0.9868
1245	0.9817
1245	0
1246	0.0432
1246	0.0137
1247	0.0099
1247	1
1248	0.9967
1249	0.0028
1249	0.0049
1249	0.9577
1251	1
1251	0.0374
1251	0
1251	0.0272
1253	0.1343
1253	0.1333
1253	0.9809
1253	0.1126
1254	0
1255	1
1255	0
1256	0.9474
1256	0.9448
1256	0.0682
1257	0.0601
1257	0.1054
1257	0.2421
1257	0.7372
1257	0.1059
1257	0
1257	0.0145
1257	1
1260	0.1995
1260	0.9668
1260	0
1261	0.9607
1262	1
1262	0.8702
1262	0.1027
1262	0.0809
1262	1
1262	0.0082
1263	0.846
1263	0.768
1264	0.048
1266	1
1266	0.03
1266	1
1267	0.9653
1267	0.0252
1267	0.9537
1267	0.0449
1267	0.018
1268	0.1004
1268	6e-04
1268	0.7097
1268	0.0501
1268	0.0357
1268	0.0168
1269	0.0893
1269	0.9013
1269	0.9335
1270	0.9871
1271	0.043
1271	0
1272	0.9993
1272	0.0708
1272	0.3078
1272	0.7821
1273	1
1274	0.2988
1275	0.203
1275	0.6158
1275	0.6218
1275	0.6487
1278	0.6714
1278	0.3289
1279	0.0224
1279	0.8939
1279	0.9759
1280	0.6095
1280	0.0473
1280	0.7048
1280	0.1785
1280	0.9533
1282	0.0503
1283	0.0373
1283	0.2246
1283	0.8847
1283	0.0148
1284	0
1284	0
1284	0
1285	0.9948
1289	0.0111
1289	0.0237
1289	0.0069
1289	0.0105
1291	0.9477
1291	0.0449
1292	0.9679
1292	1
1294	1
1295	0.0426
1295	0.0356
1295	1
1296	0.0301
1296	0.0356
1297	0.1682
1298	0
1298	0.9523
1298	0.9601
1298	0.0696
1298	0.8827
1298	0.0234
1298	0.0079
1299	0
1299	0.969
1301	0.9456
1301	0.0739
1301	0.9831
1301	1
1301	0.0358
1302	0.9434
1302	0.9712
1302	0.0379
1302	0.9257
1303	0.0798
1303	0.742
1303	0.945
1303	0.9114
1304	0.9626
1305	0.0759
1307	0.8114
1307	0.0125
1307	0.0109
1308	0.9726
1308	0.9761
1308	0.0558
1308	0.7109
1308	0.2428
1308	0.9379
1308	1
1308	0.2964
1308	0.8417
1308	0.6946
1309	0.961
1310	0.0758
1310	0.2231
1310	0.2682
1310	0.0164
1311	0.7427
1312	1
1316	0.1189
1316	0.9756
1316	0.9476
1316	0.0564
1316	0.8679
1317	0.0315
1318	1
1318	0.023
1318	0.9836
1318	0.0847
1319	0.0528
1319	0.0869
1320	0.1925
1320	1
1320	1
1320	0.0233
1320	0.9544
1321	0.8189
1322	1
1323	8e-04
1324	0
1324	0.9658
1325	0.9638
1325	0
1325	0.0626
1326	0
1328	0.9022
1329	0.1187
1329	1
1329	0.9671
1330	0.0229
1330	0.1049
1330	0
1332	0
1332	0.0861
1332	0.8401
1332	0.3171
1332	0.3072
1333	0.2652
1334	0.3031
1334	0.9094
1334	0.2928
1334	0.3245
1335	0.9546
1336	0.9975
1337	0.7366
1337	0.0541
1337	0.595
1339	0.9981
1339	0
1339	0.1525
1340	0.8732
1341	0
1342	0.9478
1342	0.2217
1342	0.2979
1342	0.3269
1343	0.0642
1344	0.0207
1344	0.9364
1344	0.001
1344	0.2064
1345	0.5567
1346	0.3458
1347	0.7402
1347	0.2729
1347	0.0289
1350	0.3332
1350	0.0674
1352	0.7891
1354	1
1354	0.9787
1354	0.0819
1355	0.9472
1355	0.9422
1356	0.714
1356	4e-04
1356	0.9108
1356	0.9992
1356	0.9718
1356	0.9546
1358	0.0353
1359	0.9469
1359	0.0057
1359	0
1359	0.0164
1359	0.8144
1359	0.1077
1360	0
1360	0.987
1360	0.9947
1360	0.9634
1360	0.1112
1360	0.1828
1361	0.027
1361	0
1361	0.9911
1361	0.9718
1361	0.9791
1364	0.9921
1364	0.0586
1364	0.0242
1364	0.0234
1365	0.9867
1366	0.0255
1367	0
1367	0.0155
1369	0.257
1369	0.9609
1372	0.6973
1372	0.9582
1373	0.9964
1374	1
1374	0.0848
1375	1
1375	0.0038
1375	1
1377	0.0091
1379	0.1977
1379	0.9645
1379	0.0852
1379	0.9747
1380	0.1041
1380	0.8645
1381	0.0315
1381	0.9211
1382	0.1067
1382	1
1382	0.0265
1383	0.056
1383	0.9794
1383	0.9725
1384	0.0144
1385	0.8729
1386	1
1386	0.0257
1386	0.9863
1386	0.9178
1387	0.6425
1387	0.6751
1387	0
1387	0.0335
1387	0.8767
1388	1
1388	0
1388	0.691
1388	0.6984
1389	0.9507
1390	0.9374
1390	0.965
1391	0.9202
1392	0.5051
1393	0.8227
1393	0.9476
1394	0.2616
1396	0.9463
1396	0.7325
1397	0.2178
1397	1
1398	1
1399	0.0466
1401	0.0025
1401	0.9539
1401	0.6895
1401	0.1191
1403	0.2736
1404	0.0858
1404	0.0948
1408	0.0408
1408	0.9084
1409	0.6811
1409	0
1409	0.9886
1410	0.9777
1411	0.731
1411	0.2907
1412	0.5377
1413	0.9516
1413	0
1413	0.7007
1414	0
1414	0.2922
1415	0.7352
1415	0.2351
1417	0.9335
1417	0.7132
1418	0.6341
1418	0.0348
1418	0.7062
1419	0.0212
1419	1
1420	0.7017
1420	0.2514
1420	0.3529
1424	0.27
1425	0.2856
1426	0.0299
1426	0.2731
1426	0.1095
1426	0
1429	0.1499
1430	0.9703
1432	0.0277
1432	0
1434	0.1753
1434	0.1769
1434	0.9646
1435	0.6641
1435	0.9961
1436	0
1436	0.3181
1437	0.9291
1437	1
1438	0.926
1438	0.2464
1438	1
1439	0
1439	0.9193
1439	0.0738
1440	1
1442	0
1442	0.8244
1442	0
1442	0.976
1443	0.1197
1443	0.9725
1443	0.9558
1443	0.0155
1443	0.9379
1443	0.895
1443	0.0622
1443	0.0438
1443	0.9167
1443	0.1131
1444	0
1445	0.0035
1446	0.9598
1446	1
1447	0.0444
1447	0.014
1447	0.8813
1447	0.0454
1449	0.893
1449	0.0149
1449	0
1449	0
1449	0.0211
1449	0.0955
1449	0.934
1449	0.9015
1449	0.9225
1450	0.0851
1450	0.9269
1450	0.3091
1451	0.8657
1452	0.0782
1452	0
1452	1
1452	0.141
1452	0
1452	0
1452	0.0192
1453	0.017
1454	0.9202
1454	0.8661
1455	0.0533
1456	0.0264
1456	0
1456	0.0519
1456	0.0062
1456	0
1458	0.0156
1458	0.6655
1458	0.9824
1460	0.088
1461	0.6607
1461	0.9393
1461	0.7065
1461	0.6221
1462	0.0012
1464	0.0903
1464	0.969
1464	0.7681
1464	1
1465	1
1465	0.6774
1465	0.8489
1465	0.2473
1466	0.9873
1466	0.1284
1466	0.3645
1468	0.2691
1469	0.0957
1469	1
1469	0.321
1470	0.2552
1471	0.9841
1471	0.1003
1472	0.6424
1472	0.9811
1473	0.2629
1474	1
1474	0.3562
1475	0.7782
1475	0.8901
1477	0.2413
1478	0.1552
1478	0.9849
1479	0.7245
1480	0.2342
1480	0.2787
1480	0.2842
1480	0.889
1482	0.9581
1485	0.8634
1486	0.9877
1488	0.9161
1489	1
1490	0.0127
1493	0.9013
1494	0.0372
1495	0.0383
1495	0.2567
1495	0.9184
1496	0.9091
1496	0.3149
1496	1
1497	0.1914
1498	0.7959
1498	0.8115
1498	0.7496
1499	0.6754
1500	0.0353
1500	0.2358
1505	0.1927
1505	0.1999
1506	0.0319
1508	1
1509	0.3249
1509	0.014
1511	0.247
1512	0.789
1512	0.7263
1512	0.9957
1512	0
1513	0.9858
1513	1
1513	0.9777
1513	0.994
1513	0.1703
1513	0.664
1513	0.9887
1513	0.0061
1514	0
1514	0.0292
1514	0.2474
1515	0.8716
1515	0.942
1515	0.3141
1517	0.124
1517	1
1518	0.9929
1518	0.7521
1518	0.0563
1518	0.2193
1519	0.6544
1520	0
1522	0.935
1522	0.7313
1522	0.9168
1524	0.6939
1524	0.9234
1524	0
1525	0.9711
1525	0.3974
1526	0.2452
1530	0.0561
1530	0
1530	0.9961
1530	0.0212
1531	0.0566
1532	0.0251
1532	0.0184
1532	0
1533	0.0123
1533	0.0189
1533	1
1534	0.7176
1534	0.2888
1535	0.6024
1536	0.2345
1536	1
1538	0.2654
1541	0.0829
1542	0.7207
1544	0.0144
1546	0
1547	0.2682
1547	0.3154
1547	0.7214
1549	0.3738
1549	0.8527
1549	0.2434
1549	0.0153
1551	0
1551	0.9418
1551	0.2984
1551	0.0171
1551	0.0449
1551	1
1551	0
1553	0.994
1553	0.9664
1554	0.9231
1554	0.0928
1554	0.029
1554	0.9616
1555	0.0352
1555	0.9605
1556	0.0383
1556	0
1556	0.9847
1557	0.9513
1557	0.9615
1557	0.015
1557	0.0435
1558	0
1558	0.9567
1558	0.9799
1559	0.0241
1559	0.9047
1559	0.0217
1559	0
1559	0.8924
1560	0
1560	0
1561	0.0077
1561	0
1562	0.9721
1562	0
1562	0
1563	0.9006
1563	0
1564	0.1986
1564	1
1565	0.6755
1565	0.6241
1566	0.6401
1567	0.6906
1568	0.1942
1568	0.9394
1569	0.7255
1569	0.0183
1570	0.7542
1571	0.2284
1571	0.2124
1571	0.6545
1571	0.8016
1571	0.7087
1571	0.1984
1572	0.2852
1572	0.7261
1572	1
1572	0
1573	0.6976
1576	0.9155
1576	0.2875
1576	0.3361
1577	0.2933
1578	0.7795
1578	0.0021
1578	0.7729
1578	0.0058
1579	0.0882
1582	0.6752
1582	0.3648
1584	0.0233
1585	0.8725
1585	0.7398
1585	0.7613
1588	0.0722
1588	0.0165
1590	0.0083
1590	0.0806
1610	0
1611	0.8743
1611	0.0425
1613	0.1065
1614	0.9918
1614	0.0231
1614	0
1614	0
1614	0.0087
1614	0.2409
1615	0.6464
1615	0.7157
1616	0.2927
1616	0.0323
1619	0.0057
1620	0.6378
1620	0.2944
1623	0.6057
1629	0.0144
1633	0.2698
1636	0.035
1636	0.9678
1637	1
1637	0.9544
1637	0.0135
1639	0.9737
1639	0.752
1639	1
1641	0.9084
1641	0.9525
1642	0.28
1643	0.288
1643	0.0485
1643	0.2982
1643	1
1643	0.7126
1645	0.0497
1646	0.2271
1646	0.1774
1646	0.9481
1646	0.9899
1646	0.9629
1646	0.2071
1650	0.9156
1650	0.0609
1651	0.0692
1651	0.9898
1653	1
1654	0
1654	0.9226
1654	1
1655	0.8991
1655	0.7769
1656	0.9953
1656	0.0526
1657	0.9469
1657	0.8548
1659	0.0311
1659	0.9621
1660	0.9476
1660	0.0153
1661	1
1662	0.065
1663	0.4289
1664	0.0021
1664	1
1664	0.9114
1665	0.0525
1665	0.1067
1666	0.2661
1667	0.0675
1667	0.2163
1667	0.0583
1667	0.2381
1667	0
1668	0.8307
1668	0.9125
1668	1
1668	0.7181
1668	1
1668	0.7198
1668	1
1668	0.3701
1670	0
1670	0.7037
1670	0.9813
1670	0.8276
1671	0.0735
1671	0.0413
1671	1
1671	0.9133
1671	0.9972
1671	0.0498
1671	0.2092
1671	0.7428
1671	0.9915
1675	0.9935
1675	1
1675	0
1679	0.2527
1679	0.9737
1679	0.9454
1679	0.7345
1680	0.3701
1681	0.6678
1682	0.7368
1682	0.3709
1682	0.6202
1683	0.7074
1683	0.6951
1683	0.0251
1683	0.3019
1684	0.7141
1684	0.9265
1684	0
1684	0
1685	0.6556
1686	0.0475
1686	0.7455
1686	0.6955
1689	0.2592
1689	0
1689	0.2706
1691	0.963
1691	0
1691	0.0174
1691	0.0641
1691	0.9841
1691	0.999
1691	0.9672
1691	0.0892
1692	0.9624
1692	0.0456
1695	0.229
1695	0.7581
1695	0.3294
1695	1
1695	0.8119
1695	0.7119
1696	0.0643
1697	0.7582
1697	0.9902
1697	0.964
1697	0.6984
1699	1
1700	0.0168
1700	0.9831
1701	0.7195
1702	0.746
1702	0.3915
1703	0.0688
1704	0.3547
1705	0.691
1705	0.6508
1705	0.0154
1705	0.6823
1705	0
1705	0
1706	0.111
1706	0.9136
1706	0.3247
1706	0.0542
1709	0.2198
1710	0.9912
1711	0.7025
1711	0.7991
1711	0.782
1712	0.4059
1713	0.966
1714	0.9837
1714	0.9766
1714	0
1715	0.3472
1715	0.0575
1716	0.0221
1716	0.973
1717	0.9969
1719	1
1719	0.2062
1720	0.8406
1723	0.0333
1724	0.1297
1724	0.0475
1726	1
1727	0.9576
1727	0.9803
1727	1
1727	1
1727	0.0877
1727	0.0652
1727	0.0545
1728	0.0885
1728	0.9421
1729	0.8902
1732	0.0185
1732	0.0483
1733	0.0013
1733	0.1469
1734	0.9869
1743	1
1749	0
1749	0.0283
1749	0.9442
1749	0.7504
1755	0.6904
1755	0.705
1755	0.0989
1756	0
1756	0.1301
1756	0.9287
1756	0
1756	0.028
1756	1
1756	0.8247
1757	1
1757	1
1757	1
1758	0.9981
1758	0.0112
1758	0.9804
1758	0.9775
1759	0.9615
1759	0.9734
1760	0.2975
1760	0.0742
1761	0.0877
1762	0
1763	0.0485
1763	1
1763	0.2077
1763	0.9062
1763	1
1763	0.0222
1764	0.9454
1764	0.9819
1767	0.1096
1767	0.0018
1767	0.989
1770	1
1770	1
1771	0.0298
1771	0.9051
1772	0.9706
1772	0.1476
1775	1
1775	0.8679
1775	0.9775
1776	0.8838
1776	1
1776	0.0111
1776	0.9672
1777	0.9641
1777	0.7513
1778	1
1778	0.0742
1778	0.239
1778	0
1778	0.0721
1779	0.966
1784	0.931
1784	0.9722
1785	0.9175
1786	1
1786	0.0332
1787	0
1787	0.9359
1790	0.6935
1790	0.9607
1791	0.2876
1792	0
1793	0.1328
1793	0.0995
1799	0.1913
1800	0.1385
1800	0.0413
1800	0.0156
1801	0.9619
1802	0
1803	0
1804	0.9715
1805	0.9724
1808	0.377
1808	0.8125
1809	0.6533
1809	0
1809	0.3214
1811	0.0047
1815	0.2315
1815	0.2967
1815	0.3374
1818	0.9612
1818	0.2976
1818	0.9635
1818	0.6987
1822	0.9991
1823	0.9939
1823	0
1824	0.3578
1824	0.0306
1826	0.9104
1826	0.0304
1828	0.7915
1831	0.9726
1831	0
1832	0.0074
1832	0.02
1835	3e-04
1835	0.2847
1836	0.6912
1836	0.2107
1836	0.0287
1837	0.0279
1840	0.0137
1840	0.2608
1843	0.9005
1844	0.3527
1853	0.0746
1853	0.9588
1854	0.0861
1855	0.919
1855	0.2064
1857	0.7865
1858	1
1858	0.189
1860	0.7551
1861	0.7568
1863	0.3978
1863	0.233
1870	0.137
1875	0.9811
1876	0.0343
1880	0.0812
1881	0.7438
1882	0.9792
1883	0.2247
1883	0.9536
1883	0.7266
1886	0
1894	0.047
1894	0.9825
1895	0.961
1900	0.9127
1903	0.9638
1904	0.8593
1904	0.8796
1907	1
1907	0.9764
1909	0.9431
1914	0
1914	0.8304
1919	1
1921	0.9483
1922	0.0907
1926	0
1927	0.1567
1928	0.9709
1928	0.9035
1928	0.8253
1930	0.0658
1940	0.0912
1941	0.0211
1943	0.0177
1944	0.9056
1947	0.81
1956	0.8955
1957	0.1935
1960	0
1965	0.0957
1966	0.0062
1970	0.1581
1971	0.9365
1973	1
1978	0.6977
1979	0.326
1979	0.1957
1982	0.85
1982	0
1983	0.0058
1983	0.9969
1984	0.142
1984	0.9304
1986	0.9951
1986	0.9934
1987	1
1990	0
1991	0.0972
1991	1
1993	1
1994	0.6602
2003	0.0542
2004	0.9638
2004	0.5555
2005	0.274
2006	0.5864
2006	1
2008	0.0231
2009	0.1727
2019	0.2876
2024	0.9566
2024	0.091
2025	0.1522
2027	0.765
2027	0.987
2029	0.9682
2030	0.6648
2036	0
2037	0.2897
2038	0.9908
2038	0
2041	0
2043	0.0479
2044	0.9412
2045	0.0407
2046	0
2046	0.0024
2046	0.0124
2050	0.9876
2050	0.9622
2053	0.0244
2055	0.476
2057	0
2057	0.2212
2058	0.9484
2058	1
2059	0.7522
2061	0.7568
2061	0.0416
2064	0.0358
2064	0.0171
2064	0.0446
2064	0.2467
2065	0.6291
2066	0.7153
2067	0.7217
2067	0.6554
2070	0.7782
2073	0.9455
2077	0.6827
2078	0.0218
2084	0.7797
2088	0.0291
2088	0.0026
2089	0.0297
2089	1
2090	0.2276
2096	0
2096	0.2211
2097	0.1925
2097	0.0068
2098	0.0512
2098	0.934
2098	0.706
2101	0
2102	0.0012
2102	0.7168
2104	0.8522
2104	0.7797
2106	1
2107	0.6651
2109	0.0248
2112	0.3146
2113	0.9921
2114	0.8537
2114	0.9513
2115	0.7277
2118	0.022
2118	0.722
2119	0.9335
2119	0.2734
2120	0.7786
2124	0.2809
2124	0.2484
2124	0.679
2127	0.752
2127	0.9834
2127	0.3356
2128	0
2129	0.9681
2130	0.6768
2132	0.0525
2134	0.9363
2134	0.0315
2136	0.2887
2136	0.2666
2140	0.0452
2141	0.0154
2142	0.7003
2143	0.7142
2143	0.1802
2145	0.3457
2146	0.9211
2146	0.32
2147	0.9514
2148	0.3138
2148	0.2302
2149	0.0326
2149	0.9355
2151	0.0851
2152	0.7508
2152	0.9881
2152	1
2152	0.1647
2152	1
2153	0.9859
2155	0.012
2156	0
2156	0.0607
2157	0.0691
2157	0.9155
2158	0.993
2158	0.9822
2158	0.0458
2160	0.9437
2160	0.0375
2161	0.8687
2162	0
2164	0
2164	0.9605
2165	0
2165	0.0231
2169	0.0264
2169	0.0017
2170	0.9589
2171	0.9986
2171	0
2171	0.7367
2172	0.7734
2172	0.0262
2172	0.0197
2172	0.9861
2174	0.2085
2174	0.243
2174	0.0157
2175	0.9836
2176	0.9792
2176	1
2177	0.8481
2177	0
2180	0.7109
2182	0.0228
2182	0
2182	0.6789
2182	0.9417
2186	0.0202
2188	0.0128
2188	0.3081
2189	0.6685
2191	0.7366
2192	0.2113
2193	0.2871
2194	0.3011
2196	0.8074
2196	0.7232
2196	0.9951
2196	0.7201
2196	0.9174
2200	0.071
2201	0.0647
2201	0.2941
2202	0.3932
2204	0.2127
2206	0.9569
2212	0.8915
2212	0.0212
2212	0.041
2212	0.9326
2212	0.0264
2213	0.0985
2213	0.0423
2213	0.9831
2215	0.886
2218	0.9869
2220	0.9657
2221	0.9531
2222	0.9813
2225	0.0214
2226	0.0394
2226	0.043
2226	0.9692
2227	0.9405
2227	0
2227	0.9847
2227	0.981
2228	0.0354
2228	0.0397
2228	0.976
2228	0.0395
2228	0.9501
2229	0.682
2229	1
2230	0.0309
2230	0
2231	0.2479
2231	0.001
2231	0.9419
2231	0.9615
2233	0.0619
2234	0.9211
2235	0
2236	0.0643
2237	0.9946
2239	0.023
2239	0.1129
2240	0.951
2240	0.9299
2240	0.9524
2243	1
2243	0
2243	0.9393
2248	0.01
2249	0.947
2249	1
2253	0.9715
2253	0.0166
2253	0.7635
2253	0.0236
2253	0.9708
2254	0.9173
2255	0.6967
2255	0
2256	0.1636
2256	0.0151
2258	0
2258	0.9001
2259	0.0986
2260	0.6949
2260	0.3364
2260	0.9582
2261	0.853
2262	0.7876
2262	0.3109
2262	0.6809
2262	0.7061
2263	0.7179
2263	0.2062
2264	0.1169
2264	0.2024
2265	0.6707
2266	0.034
2266	0.9897
2267	0.7714
2267	0.5148
2270	0.6607
2270	0.7201
2271	0.3658
